POI_name,POI_nearby_name,Address,Distance_miles,Distance_minutes
Torrey Pines State Beach,Mission Beach,"San Diego, CA 92109",7.6 miles,
Torrey Pines State Beach,Scripps Institute of Oceanography Coastal Reserve,"Whitecliff Dr, La Jolla, San Diego, CA 92093-0001",2.2 miles,
Torrey Pines State Beach,Geisel Library,"9500 Gilman Dr, La Jolla, San Diego, CA 92093-5004",2 miles,
Santa Barbara County Courthouse,The Historic La Arcada Courtyard,,446 ft,
Santa Barbara County Courthouse,Santa Barbara Museum of Art,,0.1 mi,
Santa Barbara County Courthouse,Cebada Wine,,459 ft,
Santa Barbara County Courthouse,Santa Barbara Public Library,,443 ft,
Santa Barbara County Courthouse,Hill-Carrillo Adobe,,0.1 mi,
Santa Barbara County Courthouse,The Granada Theatre,,0.2 mi,
Santa Barbara County Courthouse,Janssens-Orella-Birk Building,,0.1 mi,
Santa Barbara County Courthouse,Sullivan Goss An American Gallery,,0.1 mi,
Santa Barbara County Courthouse,Masonic Temple,,0.1 mi,
Santa Barbara County Courthouse,Lobero Theatre,,0.2 mi,
Santa Barbara Zoo,East Beach,,0.5 mi,
Santa Barbara Zoo,Cabrillo Bike Path,,0.9 mi,
Santa Barbara Zoo,The Cabrillo Ball Park,,0.4 mi,
Santa Barbara Zoo,Reagan Ranch Center,,1.4 mi,
Santa Barbara Zoo,Santa Barbara Scenic Drive,,1.4 mi,
Santa Barbara Zoo,Ganna Walska Lotusland,,1.7 mi,
Santa Barbara Zoo,Santa Barbara County Courthouse,,1.9 mi,
Santa Barbara Zoo,Santa Barbara Visitor Center,,1.1 mi,
Santa Barbara Zoo,Stearns Wharf,,1.2 mi,
Santa Barbara Zoo,Santa Barbara Maritime Museum,,1.8 mi,
Cold Spring Tavern,Vista Point Over Santa Ynez Valley,,1.6 mi,
Old Mission Santa Barbara,Andalucia Building,,207 ft,
Old Mission Santa Barbara,Santa Barbara Museum of Natural History,,0.2 mi,
Old Mission Santa Barbara,A.C. Postel Rose Garde,,0.2 mi,
Old Mission Santa Barbara,Chaucer's Bookstore,,1.2 mi,
Old Mission Santa Barbara,Santa Barbara County Courthouse,,1.2 mi,
Old Mission Santa Barbara,Alice Keck Park Memorial Gardens,,0.7 mi,
Old Mission Santa Barbara,Bicentennial Friendship Fountain,,0.4 mi,
Old Mission Santa Barbara,Santa Barbara Museum of Art,,1.2 mi,
Old Mission Santa Barbara,Santa Barbara Botanic Garden,,1.3 mi,
Old Mission Santa Barbara,The Granada Theatre,,1.1 mi,
Arroyo Burro County Beach Park,Douglas Family Preserve,,0.7 mi,
Arroyo Burro County Beach Park,Chaucer's Bookstore,,2.6 mi,
Arroyo Burro County Beach Park,Santa Barbara County Courthouse,,2.8 mi,
Arroyo Burro County Beach Park,Shoreline Park,,2.4 mi,
Arroyo Burro County Beach Park,Santa Barbara Maritime Museum,,2.9 mi,
Arroyo Burro County Beach Park,Santa Barbara Harbor,,2.9 mi,
Arroyo Burro County Beach Park,Old Mission Santa Barbara,,2.9 mi,
Arroyo Burro County Beach Park,Moreton Bay Fig Tree,,2.9 mi,
Arroyo Burro County Beach Park,Elings Park,,0.9 mi,
Arroyo Burro County Beach Park,Santa Barbara Museum of Art,,2.7 mi,
Santa Barbara Harbor,Santa Barbara Maritime Museum,,124 ft,
Santa Barbara Harbor,Outdoors Santa Barbara Visitor Center,,148 ft,
Santa Barbara Harbor,Santa Barbara Fish Market,,167 ft,
Santa Barbara Harbor,Shoreline Park,,0.6 mi,
Santa Barbara Harbor,Plaza del Mar Band Shell,,0.3 mi,
Santa Barbara Harbor,Reagan Ranch Center,,0.7 mi,
Santa Barbara Harbor,Moreton Bay Fig Tree,,0.7 mi,
Santa Barbara Harbor,Stearns Wharf,,0.6 mi,
Santa Barbara Harbor,Carriage & Western Art Museum,,0.4 mi,
Santa Barbara Harbor,Cabrillo Bike Path,,1 mi,
Stearns Wharf,Santa Barbara Deep Sea,,53 ft,
Stearns Wharf,Santa Barbara Museum of Natural History Sea Center,,415 ft,
Stearns Wharf,Cabrillo Bike Path,,0.4 mi,
Stearns Wharf,Santa Barbara Visitor Center,,0.3 mi,
Stearns Wharf,Reagan Ranch Center,,0.5 mi,
Stearns Wharf,Margerum Wine Company Tasting Room,,0.4 mi,
Stearns Wharf,Los banos del mar,,0.2 mi,
Stearns Wharf,Chase Palm Park,,0.3 mi,
Stearns Wharf,"MOXI, The Wolf Museum of Exploration + Innovation",,0.4 mi,
Stearns Wharf,Santa Barbara Maritime Museum,,0.6 mi,
Santa Barbara Museum of Natural History,Old Mission Santa Barbara,,0.2 mi,
Santa Barbara Museum of Natural History,Andalucia Building,,0.2 mi,
Santa Barbara Museum of Natural History,A.C. Postel Rose Garde,,0.3 mi,
Santa Barbara Museum of Natural History,Chaucer's Bookstore,,1.2 mi,
Santa Barbara Museum of Natural History,Santa Barbara County Courthouse,,1.4 mi,
Santa Barbara Museum of Natural History,Santa Barbara Botanic Garden,,1.1 mi,
Santa Barbara Museum of Natural History,Alice Keck Park Memorial Gardens,,0.9 mi,
Santa Barbara Museum of Natural History,Santa Barbara Museum of Art,,1.4 mi,
Santa Barbara Museum of Natural History,Bicentennial Friendship Fountain,,0.5 mi,
Santa Barbara Museum of Natural History,The Granada Theatre,,1.3 mi,
Santa Barbara Maritime Museum,Santa Barbara Harbor,,124 ft,
Santa Barbara Maritime Museum,Santa Barbara Fish Market,,237 ft,
Santa Barbara Maritime Museum,Outdoors Santa Barbara Visitor Center,,249 ft,
Santa Barbara Maritime Museum,Shoreline Park,,0.6 mi,
Santa Barbara Maritime Museum,Plaza del Mar Band Shell,,0.3 mi,
Santa Barbara Maritime Museum,Reagan Ranch Center,,0.7 mi,
Santa Barbara Maritime Museum,Moreton Bay Fig Tree,,0.7 mi,
Santa Barbara Maritime Museum,Carriage & Western Art Museum,,0.4 mi,
Santa Barbara Maritime Museum,Stearns Wharf,,0.6 mi,
Santa Barbara Maritime Museum,Cabrillo Bike Path,,0.9 mi,
Chaucer's Bookstore,Santa Barbara Museum of Natural History,,1.2 mi,
Chaucer's Bookstore,Old Mission Santa Barbara,,1.2 mi,
Chaucer's Bookstore,Santa Barbara County Courthouse,,2.2 mi,
Chaucer's Bookstore,State Street Underpass,,1.5 mi,
Chaucer's Bookstore,Arroyo Burro County Beach Park,,2.6 mi,
Chaucer's Bookstore,Santa Barbara Botanic Garden,,1.9 mi,
Chaucer's Bookstore,Santa Barbara Museum of Art,,2.1 mi,
Chaucer's Bookstore,Earl Warren Showgrounds,,0.7 mi,
Chaucer's Bookstore,Moreton Bay Fig Tree,,3 mi,
Chaucer's Bookstore,Kidaru Indoor Playground,,0.7 mi,
Santa Barbara Botanic Garden,Santa Barbara Museum of Natural History,,1.1 mi,
Santa Barbara Botanic Garden,Chaucer's Bookstore,,1.9 mi,
Santa Barbara Botanic Garden,Old Mission Santa Barbara,,1.3 mi,
Santa Barbara Botanic Garden,Santa Barbara County Courthouse,,2.3 mi,
Santa Barbara Botanic Garden,Rattlesnake Canyon Trail,,0.7 mi,
Santa Barbara Botanic Garden,Ganna Walska Lotusland,,3 mi,
Santa Barbara Botanic Garden,Santa Barbara Museum of Art,,2.3 mi,
Santa Barbara Botanic Garden,The Granada Theatre,,2.2 mi,
Santa Barbara Botanic Garden,Alice Keck Park Memorial Gardens,,1.8 mi,
Santa Barbara Botanic Garden,The Historic La Arcada Courtyard,,2.3 mi,
Moreton Bay Fig Tree,Reagan Ranch Center,,516 ft,
Moreton Bay Fig Tree,Southern Pacific Depot,,404 ft,
Moreton Bay Fig Tree,"MOXI, The Wolf Museum of Exploration + Innovation",,0.1 mi,
Moreton Bay Fig Tree,Faith Mission,,0.1 mi,
Moreton Bay Fig Tree,The Blue Door,,0.2 mi,
Moreton Bay Fig Tree,Margerum Wine Company Tasting Room,,0.2 mi,
Moreton Bay Fig Tree,Santa Barbara Winery,,0.2 mi,
Moreton Bay Fig Tree,Oreana Winery and Tasting Room,,0.2 mi,
Moreton Bay Fig Tree,Hotel Virginia,,0.2 mi,
Moreton Bay Fig Tree,Area 5.1 Winery,,0.2 mi,
State Street Underpass,Santa Barbara Club Crawl,,67 ft,
State Street Underpass,Chaucer's Bookstore,,1.5 mi,
State Street Underpass,Santa Barbara Museum of Natural History,,2.7 mi,
State Street Underpass,Arroyo Burro County Beach Park,,2.8 mi,
State Street Underpass,Old Mission Santa Barbara,,2.8 mi,
State Street Underpass,Kidaru Indoor Playground,,0.8 mi,
State Street Underpass,La Cumbre Plaza,,0.8 mi,
State Street Underpass,Santa Barbara Orchid Estate,,2.7 mi,
State Street Underpass,Earl Warren Showgrounds,,1.7 mi,
State Street Underpass,Elings Park,,2.4 mi,
"MOXI, The Wolf Museum of Exploration + Innovation",Reagan Ranch Center,,372 ft,
"MOXI, The Wolf Museum of Exploration + Innovation",Margerum Wine Company Tasting Room,,491 ft,
"MOXI, The Wolf Museum of Exploration + Innovation",Moreton Bay Fig Tree,,0.1 mi,
"MOXI, The Wolf Museum of Exploration + Innovation",The Blue Door,,297 ft,
"MOXI, The Wolf Museum of Exploration + Innovation",Southern Pacific Depot,,325 ft,
"MOXI, The Wolf Museum of Exploration + Innovation",Area 5.1 Winery,,0.1 mi,
"MOXI, The Wolf Museum of Exploration + Innovation",Santa Barbara Winery,,0.1 mi,
"MOXI, The Wolf Museum of Exploration + Innovation",Riverbench Vineyard & Winery,,0.1 mi,
"MOXI, The Wolf Museum of Exploration + Innovation",Oreana Winery and Tasting Room,,0.1 mi,
"MOXI, The Wolf Museum of Exploration + Innovation",Cutlers Spirits,,0.1 mi,
Reagan Ranch Center,Moreton Bay Fig Tree,,516 ft,
Reagan Ranch Center,"MOXI, The Wolf Museum of Exploration + Innovation",,372 ft,
Reagan Ranch Center,The Blue Door,,297 ft,
Reagan Ranch Center,Southern Pacific Depot,,251 ft,
Reagan Ranch Center,Oreana Winery and Tasting Room,,0.1 mi,
Reagan Ranch Center,Santa Barbara Winery,,0.1 mi,
Reagan Ranch Center,Area 5.1 Winery,,0.1 mi,
Reagan Ranch Center,Margerum Wine Company Tasting Room,,0.1 mi,
Reagan Ranch Center,Cottonwood Canyon Winery Santa Barbara Tasting Room,,0.1 mi,
Reagan Ranch Center,Riverbench Vineyard & Winery,,0.1 mi,
Funk Zone,Santa Barbara Conference & Visitors Bureau,,0.1 mi,
Funk Zone,Cabrillo Bike Path,,0.3 mi,
Funk Zone,Santa Barbara Visitor Center,,0.3 mi,
Funk Zone,Reagan Ranch Center,,0.4 mi,
Funk Zone,Santa Barbara Winery,,0.3 mi,
Funk Zone,Pali Wine Co. Tasting Room,,0.2 mi,
Funk Zone,Margerum Wine Company Tasting Room,,0.3 mi,
Funk Zone,Moreton Bay Fig Tree,,0.5 mi,
Funk Zone,Kunin Wines Tasting Room,,0.3 mi,
Funk Zone,Oreana Winery and Tasting Room,,0.3 mi,
Santa Barbara Visitor Center,Kunin Wines Tasting Room,,522 ft,
Santa Barbara Visitor Center,Santa Barbara Arts and Crafts Show,,524 ft,
Santa Barbara Visitor Center,Municipal Winemakers,,441 ft,
Santa Barbara Visitor Center,DV8 Cellars,,441 ft,
Santa Barbara Visitor Center,Chase Palm Park,,0.1 mi,
Santa Barbara Visitor Center,Cabrillo Bike Path,,0.2 mi,
Santa Barbara Visitor Center,Skyenna Wine Lounge,,0.1 mi,
Santa Barbara Visitor Center,CRYO Arctic - Santa Barbara Cryotherapy,,0.1 mi,
Santa Barbara Visitor Center,Margerum Wine Company Tasting Room,,0.2 mi,
Santa Barbara Visitor Center,Santa Barbara Surfing Museum,,0.1 mi,
East Beach,Andree Clark Bird Refuge,,0.2 mi,
East Beach,Santa Barbara Cemetery,,0.3 mi,
East Beach,Santa Barbara Zoo,,0.5 mi,
East Beach,Santa Barbara Scenic Drive,,1 mi,
East Beach,Butterfly Beach,,0.7 mi,
East Beach,Cabrillo Bike Path,,1.4 mi,
East Beach,Ganna Walska Lotusland,,1.6 mi,
East Beach,Casa del Herrero,,1.7 mi,
East Beach,Santa Barbara County Courthouse,,2.4 mi,
East Beach,Reagan Ranch Center,,1.9 mi,
Douglas Family Preserve,Arroyo Burro County Beach Park,,0.7 mi,
Douglas Family Preserve,Shoreline Park,,1.7 mi,
Douglas Family Preserve,Santa Barbara County Courthouse,,2.3 mi,
Douglas Family Preserve,Chaucer's Bookstore,,2.7 mi,
Douglas Family Preserve,Lazy Acres Grocery,,0.6 mi,
Douglas Family Preserve,Santa Barbara Maritime Museum,,2.2 mi,
Douglas Family Preserve,Santa Barbara Harbor,,2.2 mi,
Douglas Family Preserve,Reagan Ranch Center,,2.4 mi,
Douglas Family Preserve,Cabrillo Bike Path,,2.9 mi,
Douglas Family Preserve,Moreton Bay Fig Tree,,2.3 mi,
Thousand Steps Beach,Shoreline Park,,0.6 mi,
Thousand Steps Beach,Santa Barbara Maritime Museum,,1.2 mi,
Thousand Steps Beach,Santa Barbara Harbor,,1.2 mi,
Thousand Steps Beach,Santa Barbara County Courthouse,,2 mi,
Thousand Steps Beach,Reagan Ranch Center,,1.7 mi,
Thousand Steps Beach,Lazy Acres Grocery,,0.6 mi,
Thousand Steps Beach,Arroyo Burro County Beach Park,,1.8 mi,
Thousand Steps Beach,Cabrillo Bike Path,,2.1 mi,
Thousand Steps Beach,Moreton Bay Fig Tree,,1.7 mi,
Thousand Steps Beach,Douglas Family Preserve,,1.1 mi,
Santa Barbara Orchid Estate,Cal Orchid,,0.2 mi,
Santa Barbara Orchid Estate,Goleta Beach,,1.6 mi,
Santa Barbara Orchid Estate,State Street Underpass,,2.7 mi,
Santa Barbara Orchid Estate,Santa Barbara Cider Company,,1.6 mi,
Santa Barbara Orchid Estate,Obern Trail,,1.8 mi,
Santa Barbara Orchid Estate,Fairview Gardens,,2.4 mi,
Santa Barbara Orchid Estate,UCSB Lagoon,,2.7 mi,
Santa Barbara Orchid Estate,Santa Barbara Island,,2.6 mi,
Santa Barbara Orchid Estate,Santa Barbara Club Crawl,,2.7 mi,
Santa Barbara Certified Farmers Market,Santa Barbara News-Press Building,,0.1 mi,
Santa Barbara Certified Farmers Market,La Petite Theater,,0.1 mi,
Santa Barbara Certified Farmers Market,Santa Barbara Historical Museum,,0.2 mi,
Santa Barbara Certified Farmers Market,City Hall,,0.2 mi,
Santa Barbara Certified Farmers Market,Antique Alley,,0.2 mi,
Santa Barbara Certified Farmers Market,Electric Theater,,0.2 mi,
Santa Barbara Certified Farmers Market,Ygnacio House,,0.2 mi,
Santa Barbara Certified Farmers Market,Night Lizard Brewing Company,,0.2 mi,
Santa Barbara Certified Farmers Market,3D Studio Gallery,,0.2 mi,
Santa Barbara Certified Farmers Market,Fithian Building,,0.2 mi,
Sevtap Winery Tasting Room,Lobero Theatre,,126 ft,
Sevtap Winery Tasting Room,El Presidio de Santa Barbara State Historic Park,,409 ft,
Sevtap Winery Tasting Room,Au Bon Climat Tasting Room,,332 ft,
Sevtap Winery Tasting Room,Historic Walking Tour of Santa Barbara,,487 ft,
Sevtap Winery Tasting Room,Glenn Dallas Gallery,,524 ft,
Sevtap Winery Tasting Room,De La Guerra Plaza,,507 ft,
Sevtap Winery Tasting Room,Santa Barbara Main Post Office,,421 ft,
Sevtap Winery Tasting Room,Oreña Adobe,,450 ft,
Sevtap Winery Tasting Room,El Paseo Building,,449 ft,
Sevtap Winery Tasting Room,Margaret Baylor Inn/Lobero Building,,372 ft,
El Presidio de Santa Barbara State Historic Park,Historic Walking Tour of Santa Barbara,,114 ft,
El Presidio de Santa Barbara State Historic Park,Santa Barbara Main Post Office,,194 ft,
El Presidio de Santa Barbara State Historic Park,Lobero Theatre,,326 ft,
El Presidio de Santa Barbara State Historic Park,Santa Barbara Historical Museum,,515 ft,
El Presidio de Santa Barbara State Historic Park,Sevtap Winery Tasting Room,,409 ft,
El Presidio de Santa Barbara State Historic Park,Au Bon Climat Tasting Room,,523 ft,
El Presidio de Santa Barbara State Historic Park,Frequency Wine Company,,295 ft,
El Presidio de Santa Barbara State Historic Park,Oreña Adobe,,480 ft,
El Presidio de Santa Barbara State Historic Park,Margaret Baylor Inn/Lobero Building,,280 ft,
El Presidio de Santa Barbara State Historic Park,Happy Canyon Vineyard,,491 ft,
The Granada Theatre,Santa Barbara Museum of Art,,358 ft,
The Granada Theatre,Arlington Theatre,,0.1 mi,
The Granada Theatre,The Historic La Arcada Courtyard,,0.1 mi,
The Granada Theatre,Ensemble Theatre Company,,480 ft,
The Granada Theatre,Karpeles Manuscript Library,,468 ft,
The Granada Theatre,Santa Barbara Public Library,,462 ft,
The Granada Theatre,Santa Barbara County Courthouse,,0.2 mi,
The Granada Theatre,Sullivan Goss An American Gallery,,221 ft,
Santa Barbara Museum of Natural History Sea Center,Stearns Wharf,,415 ft,
Santa Barbara Museum of Natural History Sea Center,Santa Barbara Deep Sea,,364 ft,
Santa Barbara Museum of Natural History Sea Center,Santa Barbara Visitor Center,,0.3 mi,
Santa Barbara Museum of Natural History Sea Center,Cabrillo Bike Path,,0.3 mi,
Santa Barbara Museum of Natural History Sea Center,Margerum Wine Company Tasting Room,,0.3 mi,
Santa Barbara Museum of Natural History Sea Center,Skyenna Wine Lounge,,0.2 mi,
Santa Barbara Museum of Natural History Sea Center,Reagan Ranch Center,,0.4 mi,
Santa Barbara Museum of Natural History Sea Center,Santa Barbara Surfing Museum,,0.2 mi,
Santa Barbara Museum of Natural History Sea Center,Waterfront,,0.2 mi,
Santa Barbara Museum of Natural History Sea Center,Kunin Wines Tasting Room,,0.3 mi,
The Historic La Arcada Courtyard,Cebada Wine,,104 ft,
The Historic La Arcada Courtyard,Santa Barbara County Courthouse,,446 ft,
The Historic La Arcada Courtyard,Santa Barbara Museum of Art,,248 ft,
The Historic La Arcada Courtyard,The Granada Theatre,,0.1 mi,
The Historic La Arcada Courtyard,Karpeles Manuscript Library,,0.1 mi,
The Historic La Arcada Courtyard,Santa Barbara Public Library,,286 ft,
The Historic La Arcada Courtyard,Sullivan Goss An American Gallery,,376 ft,
The Historic La Arcada Courtyard,10 West Gallery,,511 ft,
The Historic La Arcada Courtyard,Janssens-Orella-Birk Building,,367 ft,
Alice Keck Park Memorial Gardens,Alameda Park,,0.2 mi,
Alice Keck Park Memorial Gardens,Santa Barbara County Courthouse,,0.5 mi,
Alice Keck Park Memorial Gardens,Trinity Episcopal Church,,0.2 mi,
Alice Keck Park Memorial Gardens,Our Lady of Sorrows Church,,0.3 mi,
Alice Keck Park Memorial Gardens,Santa Barbara Museum of Art,,0.5 mi,
Alice Keck Park Memorial Gardens,The Granada Theatre,,0.4 mi,
Alice Keck Park Memorial Gardens,Arlington Theatre,,0.4 mi,
Alice Keck Park Memorial Gardens,Old Mission Santa Barbara,,0.7 mi,
Alice Keck Park Memorial Gardens,The Historic La Arcada Courtyard,,0.5 mi,
Alice Keck Park Memorial Gardens,Santa Barbara Museum of Natural History,,0.9 mi,
Santa Barbara Museum of Art,Sullivan Goss An American Gallery,,158 ft,
Santa Barbara Museum of Art,Santa Barbara County Courthouse,,0.1 mi,
Santa Barbara Museum of Art,The Granada Theatre,,358 ft,
Santa Barbara Museum of Art,The Historic La Arcada Courtyard,,248 ft,
Santa Barbara Museum of Art,Karpeles Manuscript Library,,358 ft,
Santa Barbara Museum of Art,Cebada Wine,,330 ft,
Santa Barbara Museum of Art,Santa Barbara Public Library,,280 ft,
Santa Barbara Museum of Art,10 West Gallery,,278 ft,
Santa Barbara Museum of Art,Janssens-Orella-Birk Building,,516 ft,
Santa Barbara Museum of Art,Tympanum,,0.1 mi,
Santa Barbara Winery,Oreana Winery and Tasting Room,,74 ft,
Santa Barbara Winery,Area 5.1 Winery,,164 ft,
Santa Barbara Winery,Reagan Ranch Center,,0.1 mi,
Santa Barbara Winery,Margerum Wine Company Tasting Room,,0.1 mi,
Santa Barbara Winery,Riverbench Vineyard & Winery,,311 ft,
Santa Barbara Winery,Pali Wine Co. Tasting Room,,199 ft,
Santa Barbara Winery,The Blue Door,,451 ft,
Santa Barbara Winery,Cutlers Spirits,,311 ft,
Santa Barbara Winery,Cottonwood Canyon Winery Santa Barbara Tasting Room,,267 ft,
Arlington Theatre,Santa Barbara Fine Art,,44 ft,
Arlington Theatre,The Granada Theatre,,0.1 mi,
Arlington Theatre,Ensemble Theatre Company,,429 ft,
Arlington Theatre,Spirit of the ocean fountain,,303 ft,
Arlington Theatre,Our Lady of Sorrows Church,,0.1 mi,
Arlington Theatre,Santa Barbara Museum of Art,,0.2 mi,
Arlington Theatre,10 West Gallery,,0.1 mi,
Arlington Theatre,Santa Barbara County Courthouse,,0.3 mi,
Arlington Theatre,Sullivan Goss An American Gallery,,0.1 mi,
Arlington Theatre,Karpeles Manuscript Library,,0.2 mi,
Paseo Nuevo Shops & Restaurants,Center Stage Theater,,169 ft,
Paseo Nuevo Shops & Restaurants,Juicy Couture Clock,,180 ft,
Paseo Nuevo Shops & Restaurants,Balboa Building,,194 ft,
Paseo Nuevo Shops & Restaurants,Casa de la Guerra,,264 ft,
Paseo Nuevo Shops & Restaurants,Museum of Contemporary Art Santa Barbara,,323 ft,
Paseo Nuevo Shops & Restaurants,Out of the Box Theatre Co.,,312 ft,
Paseo Nuevo Shops & Restaurants,De La Guerra Plaza,,434 ft,
Paseo Nuevo Shops & Restaurants,El Paseo Building,,435 ft,
Paseo Nuevo Shops & Restaurants,Star fountain,,372 ft,
Paseo Nuevo Shops & Restaurants,Antique Alley,,0.1 mi,
Franceschi Park,Santa Barbara County Courthouse,,1.2 mi,
Franceschi Park,Santa Barbara Museum of Natural History,,1.1 mi,
Franceschi Park,Old Mission Santa Barbara,,1.1 mi,
Franceschi Park,Santa Barbara Museum of Art,,1.3 mi,
Franceschi Park,Chaucer's Bookstore,,2.3 mi,
Franceschi Park,Cabrillo Bike Path,,1.8 mi,
Franceschi Park,Ganna Walska Lotusland,,2.1 mi,
Franceschi Park,Reagan Ranch Center,,1.8 mi,
Franceschi Park,Santa Barbara Botanic Garden,,1.3 mi,
Franceschi Park,Alice Keck Park Memorial Gardens,,1 mi,
Lobero Theatre,Sevtap Winery Tasting Room,,126 ft,
Lobero Theatre,Cota-Knox House,,186 ft,
Lobero Theatre,El Presidio de Santa Barbara State Historic Park,,326 ft,
Lobero Theatre,Au Bon Climat Tasting Room,,425 ft,
Lobero Theatre,Santa Barbara County Courthouse,,0.2 mi,
Lobero Theatre,Historic Walking Tour of Santa Barbara,,422 ft,
Lobero Theatre,Santa Barbara Main Post Office,,393 ft,
Lobero Theatre,Oreña Adobe,,506 ft,
Lobero Theatre,Margaret Baylor Inn/Lobero Building,,246 ft,
Lobero Theatre,Masonic Temple,,291 ft,
Area 5.1 Winery,Santa Barbara Winery,,164 ft,
Area 5.1 Winery,Oreana Winery and Tasting Room,,174 ft,
Area 5.1 Winery,Reagan Ranch Center,,0.1 mi,
Area 5.1 Winery,Margerum Wine Company Tasting Room,,457 ft,
Area 5.1 Winery,"MOXI, The Wolf Museum of Exploration + Innovation",,0.1 mi,
Area 5.1 Winery,Riverbench Vineyard & Winery,,217 ft,
Area 5.1 Winery,Pali Wine Co. Tasting Room,,308 ft,
Area 5.1 Winery,The Blue Door,,326 ft,
Area 5.1 Winery,Cutlers Spirits,,217 ft,
Area 5.1 Winery,Cottonwood Canyon Winery Santa Barbara Tasting Room,,407 ft,
Santa Barbara Historical Museum,El Presidio de Santa Barbara State Historic Park,,515 ft,
Santa Barbara Historical Museum,Frequency Wine Company,,375 ft,
Santa Barbara Historical Museum,Historic Walking Tour of Santa Barbara,,404 ft,
Santa Barbara Historical Museum,Santa Barbara Main Post Office,,377 ft,
Santa Barbara Historical Museum,Oreña Adobe,,470 ft,
Santa Barbara Historical Museum,Ygnacio House,,337 ft,
Santa Barbara Historical Museum,Au Bon Climat Tasting Room,,0.1 mi,
Santa Barbara Historical Museum,Happy Canyon Vineyard,,0.1 mi,
Santa Barbara Historical Museum,Lobero Theatre,,0.1 mi,
Santa Barbara Historical Museum,Sevtap Winery Tasting Room,,0.1 mi,
Santa Barbara Cemetery,East Beach,,0.3 mi,
Santa Barbara Cemetery,Andree Clark Bird Refuge,,0.3 mi,
Santa Barbara Cemetery,Butterfly Beach,,0.5 mi,
Santa Barbara Cemetery,Santa Barbara Scenic Drive,,0.7 mi,
Santa Barbara Cemetery,Santa Barbara Zoo,,0.7 mi,
Santa Barbara Cemetery,Ganna Walska Lotusland,,1.7 mi,
Santa Barbara Cemetery,Casa del Herrero,,1.6 mi,
Santa Barbara Cemetery,Cabrillo Bike Path,,1.6 mi,
Santa Barbara Cemetery,Santa Barbara County Courthouse,,2.7 mi,
Santa Barbara Cemetery,Reagan Ranch Center,,2.1 mi,
Au Bon Climat Tasting Room,Happy Canyon Vineyard,,81 ft,
Au Bon Climat Tasting Room,Oreña Adobe,,185 ft,
Au Bon Climat Tasting Room,El Presidio de Santa Barbara State Historic Park,,523 ft,
Au Bon Climat Tasting Room,Lobero Theatre,,425 ft,
Au Bon Climat Tasting Room,Sevtap Winery Tasting Room,,332 ft,
Au Bon Climat Tasting Room,Casa de la Guerra,,418 ft,
Au Bon Climat Tasting Room,Historic Walking Tour of Santa Barbara,,0.1 mi,
Au Bon Climat Tasting Room,De La Guerra Plaza,,229 ft,
Au Bon Climat Tasting Room,Santa Barbara Main Post Office,,395 ft,
Au Bon Climat Tasting Room,City Hall,,517 ft,
Santa Barbara Arts and Crafts Show,Cabrillo Bike Path,,487 ft,
Santa Barbara Arts and Crafts Show,Santa Barbara Visitor Center,,524 ft,
Santa Barbara Arts and Crafts Show,Chase Palm Park,,202 ft,
Santa Barbara Arts and Crafts Show,Herschell Carousel,,246 ft,
Santa Barbara Arts and Crafts Show,Kunin Wines Tasting Room,,0.2 mi,
Santa Barbara Arts and Crafts Show,Municipal Winemakers,,0.2 mi,
Santa Barbara Arts and Crafts Show,DV8 Cellars,,0.2 mi,
Santa Barbara Arts and Crafts Show,Margerum Wine Company Tasting Room,,0.3 mi,
Santa Barbara Arts and Crafts Show,Stearns Wharf,,0.3 mi,
Santa Barbara Arts and Crafts Show,Reagan Ranch Center,,0.4 mi,
Casa de la Guerra,Balboa Building,,125 ft,
Casa de la Guerra,Juicy Couture Clock,,145 ft,
Casa de la Guerra,De La Guerra Plaza,,190 ft,
Casa de la Guerra,Au Bon Climat Tasting Room,,418 ft,
Casa de la Guerra,Museum of Contemporary Art Santa Barbara,,311 ft,
Casa de la Guerra,Antique Alley,,452 ft,
Casa de la Guerra,Out of the Box Theatre Co.,,312 ft,
Casa de la Guerra,Center Stage Theater,,350 ft,
Casa de la Guerra,City Hall,,465 ft,
Casa de la Guerra,Oreña Adobe,,518 ft,
Margerum Wine Company Tasting Room,"MOXI, The Wolf Museum of Exploration + Innovation",,491 ft,
Margerum Wine Company Tasting Room,Kunin Wines Tasting Room,,409 ft,
Margerum Wine Company Tasting Room,Reagan Ranch Center,,0.1 mi,
Margerum Wine Company Tasting Room,Riverbench Vineyard & Winery,,364 ft,
Margerum Wine Company Tasting Room,Municipal Winemakers,,501 ft,
Margerum Wine Company Tasting Room,Area 5.1 Winery,,457 ft,
Margerum Wine Company Tasting Room,Santa Barbara Winery,,0.1 mi,
Margerum Wine Company Tasting Room,DV8 Cellars,,501 ft,
Margerum Wine Company Tasting Room,The Blue Door,,458 ft,
Margerum Wine Company Tasting Room,Skyenna Wine Lounge,,463 ft,
Elings Park,Arroyo Burro County Beach Park,,0.9 mi,
Elings Park,Chaucer's Bookstore,,1.8 mi,
Elings Park,Santa Barbara County Courthouse,,2.1 mi,
Elings Park,Douglas Family Preserve,,0.9 mi,
Elings Park,Shoreline Park,,2.2 mi,
Elings Park,Santa Barbara Museum of Natural History,,2.2 mi,
Elings Park,Old Mission Santa Barbara,,2.1 mi,
